order_id,customer_name,email,product,quantity,unit_price,order_date,status,city,country,total_revenue
ORD-07282,Lisa Anderson,bakerchristopher@example.net,Speaker,3,214.89,2025-05-17,completed,Martinchester,UK,644.67
ORD-07283,Mrs Victoria Butler,melanie81@example.org,Charger,2,844.47,2025-04-19,cancelled,North Lynn,UK,1688.94
ORD-07284,Maurice Dobson,sallycooke@example.org,Tablet,3,520.93,2025-10-30,completed,Richardsonchester,UK,1562.79
ORD-07285,Dr Darren Coleman,shaun24@example.net,Headphones,5,940.53,2025-11-04,completed,North Joeton,UK,4702.65
ORD-07286,Karl King,ijones@example.com,Laptop,3,862.1,2025-06-23,completed,Carolinehaven,UK,2586.3
ORD-07287,Claire Wilkinson,williamsgrace@example.net,Charger,1,385.34,2025-04-15,pending,East Marcchester,UK,385.34
ORD-07288,Douglas Williams-Hart,pauline12@example.org,Webcam,5,399.63,2025-04-25,completed,Lewistown,UK,1998.15
ORD-07289,Ryan Butler,diane86@example.com,Phone,3,341.39,2025-12-01,completed,East Josephine,UK,1024.17
ORD-07290,Dr Max White,cfisher@example.org,Laptop,2,972.04,2025-06-09,completed,East Karenland,UK,1944.08
ORD-07291,Kenneth Smith,stacey89@example.net,Mouse,5,528.92,2025-07-13,pending,Port George,UK,2644.6
ORD-07292,Mathew Potter-Turner,clare29@example.org,Webcam,1,505.35,2025-04-30,completed,Moorefort,UK,505.35
ORD-07293,Andrea Pugh,hussainhayley@example.net,Monitor,2,908.63,2026-02-02,completed,West Lucyburgh,UK,1817.26
ORD-07294,Charlene Jones,fletcherleonard@example.com,Phone,2,221.87,2025-10-07,completed,Whitefurt,UK,443.74
ORD-07295,Mr Dennis Atkinson,zcrawford@example.org,Keyboard,4,648.07,2026-03-03,pending,Rickyfurt,UK,2592.28
ORD-07296,Dr Mohammed Stephenson,dfox@example.com,Charger,5,255.94,2025-11-19,completed,Nolanfurt,UK,1279.7
ORD-07297,Mr Roger Davies,summersgordon@example.org,Charger,1,150.88,2025-05-16,cancelled,Adrianmouth,UK,150.88
ORD-07298,Joel Morris,lwhite@example.com,Headphones,2,216.23,2025-05-07,completed,Leemouth,UK,432.46
ORD-07299,Beverley White-Hughes,leachdouglas@example.com,Charger,3,141.47,2025-05-23,pending,Patrickville,UK,424.40999999999997
ORD-07300,Yvonne Kelly-Bennett,adrian81@example.net,Keyboard,4,476.58,2025-05-12,completed,East Williamstad,UK,1906.32
ORD-07301,George Powell,paul38@example.net,Headphones,1,276.3,2025-10-25,completed,Pateltown,UK,276.3
ORD-07302,Christine Knight-Carter,neilward@example.org,Keyboard,2,738.13,2025-09-04,completed,New Margaret,UK,1476.26
ORD-07303,Mohamed Wood,alanlambert@example.com,Phone,2,990.97,2026-02-22,completed,South Wendyfurt,UK,1981.94
ORD-07304,Victor Berry,cameron33@example.org,Headphones,2,263.39,2025-04-17,completed,Annaville,UK,526.78
ORD-07305,Garry Thomson,dyates@example.org,Keyboard,3,47.37,2025-06-02,completed,Pearsonside,UK,142.10999999999999
ORD-07306,Julie Lawson,lucy07@example.org,Charger,2,124.78,2026-02-24,cancelled,Burrowstown,UK,249.56
ORD-07307,Matthew Hunt-Clark,warnerkim@example.com,Mouse,4,520.78,2025-11-02,completed,Watsonburgh,UK,2083.12
ORD-07308,Shaun Whitehouse,cwalters@example.com,Keyboard,1,62.0,2025-09-02,completed,East Hayley,UK,62.0
ORD-07309,Gail Myers,rita05@example.com,Laptop,5,876.69,2025-11-21,completed,East Arthur,UK,4383.450000000001
ORD-07310,Mr Jeffrey Jones,osutton@example.net,Tablet,4,373.43,2026-04-01,completed,Quinnbury,UK,1493.72
ORD-07311,Stephanie Robertson-Byrne,gouldirene@example.net,Phone,4,303.21,2025-06-28,pending,Joelfurt,UK,1212.84
ORD-07312,Mrs Carly Taylor,halegillian@example.com,Monitor,3,710.6,2026-03-05,pending,Aaronfurt,UK,2131.8
ORD-07313,Mr Jake Gardiner,connor64@example.com,Keyboard,4,279.87,2025-04-14,refunded,North Francesca,UK,1119.48
ORD-07314,Dr Ricky Chandler,mcdonaldmandy@example.com,Tablet,2,316.05,2025-08-18,completed,Wrightfurt,UK,632.1
ORD-07315,Reece Nash,smithmartin@example.com,Mouse,5,330.08,2026-01-21,completed,Lake Tom,UK,1650.3999999999999
ORD-07316,Shaun Wells-Reid,ustanley@example.net,Tablet,1,195.24,2025-08-05,pending,Walkerstad,UK,195.24
ORD-07317,Marian Phillips,marieashton@example.org,Keyboard,1,852.66,2025-06-21,pending,Clarkfort,UK,852.66
ORD-07318,Miss Hilary Richards,upeters@example.org,Keyboard,5,685.31,2026-01-10,completed,Nicolamouth,UK,3426.5499999999997
ORD-07319,Louise Mills,mary16@example.com,Headphones,3,648.72,2025-11-25,refunded,Danielleshire,UK,1946.16
ORD-07320,Benjamin McKenzie,richardsowen@example.com,Speaker,2,317.15,2025-04-23,completed,Millsberg,UK,634.3
ORD-07321,Samantha Stephenson,xsullivan@example.com,Keyboard,2,240.34,2025-08-12,completed,Harperborough,UK,480.68
ORD-07322,Benjamin Davison,mwatkins@example.net,Mouse,4,603.78,2025-06-25,cancelled,South Scottmouth,UK,2415.12
ORD-07323,Miss Katherine Reeves,terence56@example.org,Charger,3,385.4,2025-12-03,pending,North Adrian,UK,1156.1999999999998
ORD-07324,Lorraine White,kweston@example.org,Monitor,2,429.26,2026-01-06,cancelled,Patrickville,UK,858.52
ORD-07325,Philip Holland,kleach@example.org,Mouse,1,634.19,2025-06-19,pending,Lukeport,UK,634.19
ORD-07326,Chelsea Metcalfe,staceykerr@example.net,Mouse,2,996.91,2025-11-23,refunded,Grahamview,UK,1993.82
ORD-07327,Ms Lauren Williams,williambaker@example.org,Headphones,3,142.86,2025-07-20,pending,Stokesburgh,UK,428.58000000000004
ORD-07328,Max Fisher,norman99@example.com,Phone,3,742.57,2025-09-19,completed,New Williamshire,UK,2227.71
ORD-07329,Carly Chadwick,eanderson@example.com,Charger,5,489.78,2025-05-26,completed,Barrychester,UK,2448.8999999999996
ORD-07330,Henry Brennan-Elliott,rosemary01@example.net,Phone,3,944.56,2025-05-25,completed,Lake Cheryl,UK,2833.68
ORD-07331,Sally Wright-Wilson,tinadavies@example.com,Headphones,5,751.55,2025-08-07,completed,West Clare,UK,3757.75
ORD-07332,Jake Clark,hamiltondouglas@example.com,Headphones,3,358.03,2025-05-06,pending,Williamsburgh,UK,1074.09
ORD-07333,Joshua Wilson,danielleking@example.com,Webcam,4,806.44,2025-10-26,completed,New Paigeview,UK,3225.76
ORD-07334,Jeremy Doherty,bhughes@example.com,Phone,4,610.73,2025-12-01,pending,Waynefort,UK,2442.92
ORD-07335,Ms Judith Ali,kylewilliams@example.org,Charger,4,928.19,2025-10-24,completed,West Trevorshire,UK,3712.76
ORD-07336,Norman Griffiths,edward19@example.com,Headphones,4,641.11,2026-03-26,pending,East Owen,UK,2564.44
ORD-07337,Donald Roberts,ronaldabbott@example.net,Phone,3,693.83,2025-11-10,completed,West Benjamin,UK,2081.4900000000002
ORD-07338,Debra Scott,andrewmorris@example.org,Keyboard,5,500.19,2026-03-08,completed,South Jeanburgh,UK,2500.95
ORD-07339,Louise Cameron,elliottnorman@example.org,Speaker,4,341.71,2026-03-18,completed,Victormouth,UK,1366.84
ORD-07340,Elliot Jenkins,leanneharris@example.org,Webcam,3,54.97,2026-02-21,completed,Henryview,UK,164.91
ORD-07341,Mr Donald Gray,barberclare@example.org,Charger,3,756.7,2025-05-24,pending,Lake Karen,UK,2270.1000000000004
ORD-07342,Lydia Cooper,tkhan@example.net,Laptop,4,661.65,2026-03-28,cancelled,Rachaelview,UK,2646.6
ORD-07343,Carol Yates,morleygerald@example.net,Tablet,1,585.62,2026-01-19,completed,Port Paul,UK,585.62
ORD-07344,Miss Lauren Robinson,zbarton@example.org,Laptop,2,384.88,2025-08-15,completed,Lake Callumport,UK,769.76
ORD-07345,Carly Cooper,paula41@example.net,Phone,4,352.5,2026-04-09,completed,South Mauriceshire,UK,1410.0
ORD-07346,Susan Woodward,morannicole@example.com,Webcam,2,154.79,2025-07-09,cancelled,Port Barrytown,UK,309.58
ORD-07347,Dr Yvonne Day,qbooth@example.org,Phone,3,316.06,2026-03-15,completed,West Lawrence,UK,948.1800000000001
ORD-07348,Dr Glen Simmons,smithhannah@example.com,Tablet,5,442.3,2026-03-17,completed,Morganview,UK,2211.5
ORD-07349,Dr Kayleigh Ward,harrisonstacey@example.net,Charger,3,690.97,2025-09-13,completed,Oliverborough,UK,2072.91
ORD-07350,Harry Day,jonescaroline@example.com,Mouse,1,791.25,2025-12-02,completed,East Lauraview,UK,791.25
ORD-07351,Robin Roberts-Jennings,marionmarsh@example.org,Keyboard,1,224.82,2025-09-22,pending,Danielmouth,UK,224.82
ORD-07352,Darren Griffiths-Flynn,adamandrews@example.net,Headphones,2,755.84,2025-07-15,cancelled,Stevensstad,UK,1511.68
ORD-07353,Mohamed Evans,mchan@example.com,Tablet,1,952.41,2025-12-12,completed,Alexandraton,UK,952.41
ORD-07354,Victoria Ward,krichards@example.com,Laptop,4,301.26,2025-07-28,cancelled,New Davidview,UK,1205.04
ORD-07355,Miss Fiona Baker,middletonjemma@example.net,Keyboard,5,670.71,2025-04-13,completed,West Lisa,UK,3353.55
ORD-07356,Russell Gibson,shawkelly@example.net,Charger,1,73.45,2026-02-15,completed,Simonton,UK,73.45
ORD-07357,Judith Davies,samantha87@example.net,Phone,3,23.49,2026-02-11,pending,North Natalieton,UK,70.47
ORD-07358,Louise Brown,jenningsleslie@example.net,Keyboard,3,787.41,2026-03-06,completed,Port Rickymouth,UK,2362.23
ORD-07359,Stuart Howarth,bmurphy@example.org,Monitor,3,370.51,2025-10-04,completed,East Terryside,UK,1111.53
ORD-07360,Marcus Richards,wfrost@example.org,Speaker,4,166.23,2025-04-20,completed,Daviesland,UK,664.92
ORD-07361,Kathryn Gardiner,stephenlane@example.net,Charger,1,739.06,2025-12-22,cancelled,Hursthaven,UK,739.06
ORD-07362,Ross Clarke,hollyross@example.com,Mouse,5,684.61,2025-07-04,completed,Jemmashire,UK,3423.05
ORD-07363,Hollie Holmes,lynne34@example.com,Tablet,4,397.31,2025-05-26,refunded,Mariafort,UK,1589.24
ORD-07364,Dr Arthur Jenkins,john39@example.org,Mouse,1,338.6,2025-10-10,completed,Lake Margaretville,UK,338.6
ORD-07365,Lauren Howard,deniseedwards@example.org,Headphones,1,602.68,2025-06-14,completed,East Christinestad,UK,602.68
ORD-07366,Iain Hargreaves,obaker@example.org,Speaker,4,876.56,2025-12-24,cancelled,Reesmouth,UK,3506.24
ORD-07367,Dr Bryan Jones,robertsbradley@example.com,Webcam,2,366.63,2026-01-30,pending,Port Nicole,UK,733.26
ORD-07368,Michael Carroll,hallnatalie@example.com,Tablet,2,855.04,2025-04-22,completed,South Tonyhaven,UK,1710.08
ORD-07369,Leslie Murphy,simspaula@example.com,Monitor,4,708.74,2025-12-20,completed,Mandyshire,UK,2834.96
ORD-07370,Mrs Stephanie Duncan,jevans@example.com,Mouse,5,26.43,2025-11-26,cancelled,Ryanmouth,UK,132.15
ORD-07371,Bethany Smith,sophiewilliams@example.net,Phone,2,898.58,2026-02-10,pending,Sarafort,UK,1797.16
ORD-07372,Kerry Marsh,damianharrison@example.com,Monitor,5,402.35,2025-04-26,completed,Port Leemouth,UK,2011.75
ORD-07373,Ann Baker,frederickjohnston@example.net,Phone,2,166.59,2026-01-23,pending,South Nicoleport,UK,333.18
ORD-07374,Annette Stewart,janet45@example.com,Speaker,4,962.06,2025-06-20,pending,Wilsonfurt,UK,3848.24
ORD-07375,Miss Kayleigh Stanley,christiancooper@example.net,Keyboard,3,973.85,2026-02-25,completed,North Allan,UK,2921.55
ORD-07376,Michelle Lucas,bellthomas@example.org,Keyboard,2,951.84,2026-01-21,cancelled,East Jeffreymouth,UK,1903.68
ORD-07377,Patrick Perry,lesliewong@example.com,Laptop,4,409.28,2025-09-11,refunded,Carrhaven,UK,1637.12
ORD-07378,Clive Matthews,hughesjeremy@example.net,Charger,1,12.83,2025-10-09,completed,Port Damienhaven,UK,12.83
ORD-07379,Marc Chandler-Watts,carlfrost@example.org,Mouse,5,711.2,2025-04-19,completed,Hawkinshaven,UK,3556.0
ORD-07380,Brandon Moss,clare58@example.net,Monitor,5,763.22,2025-10-25,completed,East Carolynchester,UK,3816.1000000000004
ORD-07381,Douglas Vaughan,burgessgordon@example.net,Headphones,5,388.26,2025-09-29,completed,North Debraside,UK,1941.3
ORD-07382,Jill Phillips,barbarapatel@example.com,Speaker,4,835.91,2026-02-24,completed,Kieranfurt,UK,3343.64
ORD-07383,Thomas Clarke-Harvey,hilaryfreeman@example.org,Laptop,3,146.17,2025-08-07,completed,Shaunside,UK,438.51
ORD-07384,Julia Collins,doylemarcus@example.com,Charger,2,256.63,2025-06-05,cancelled,Josephinemouth,UK,513.26
ORD-07385,Debra Hartley-Jones,ricky42@example.com,Headphones,3,318.79,2026-02-18,pending,O'Sullivanmouth,UK,956.3700000000001
ORD-07386,Danny Nicholson,griffithslucy@example.com,Charger,5,390.67,2026-02-27,cancelled,Dorothybury,UK,1953.3500000000001
ORD-07387,Ms Alice Patel,tony91@example.org,Keyboard,4,398.41,2025-05-06,pending,New Alexandrachester,UK,1593.64
ORD-07388,Dr Christian Henry,hannahphillips@example.com,Mouse,1,635.99,2025-12-15,completed,Thomasmouth,UK,635.99
ORD-07389,Miss Jodie James,shanethompson@example.com,Keyboard,3,867.9,2025-06-06,completed,North Benjamin,UK,2603.7
ORD-07390,Ann Cameron,rachaelpreston@example.com,Monitor,5,842.85,2025-10-22,completed,Mariemouth,UK,4214.25
ORD-07391,Adam Morris,staceysmith@example.org,Monitor,5,227.8,2025-05-03,completed,East Brenda,UK,1139.0
ORD-07392,Miss Lydia Bennett,khowell@example.net,Speaker,5,774.07,2026-03-01,completed,Begumhaven,UK,3870.3500000000004
ORD-07393,Ms Charlotte Moss,allanwood@example.com,Laptop,2,288.17,2025-11-10,completed,East Jemma,UK,576.34
ORD-07394,Leonard Thompson,bennettmelissa@example.net,Speaker,4,914.51,2025-12-28,completed,Wardfort,UK,3658.04
ORD-07395,Shannon Farmer,wwillis@example.net,Keyboard,5,616.02,2025-08-09,completed,East Daniel,UK,3080.1
ORD-07396,Ms Cheryl Russell,baileyhenry@example.org,Monitor,2,464.06,2026-01-14,pending,East Kirsty,UK,928.12
ORD-07397,Derek Smith-White,karl68@example.net,Charger,1,412.91,2025-05-15,completed,Port Hilary,UK,412.91
ORD-07398,Jamie Phillips,briggslee@example.net,Webcam,2,790.72,2025-06-16,completed,Port Joanneborough,UK,1581.44
ORD-07399,Kate Harrison-Hussain,ruth06@example.org,Tablet,3,574.62,2025-10-23,completed,Lydialand,UK,1723.8600000000001
ORD-07400,Mr Danny Phillips,andreagriffiths@example.net,Phone,1,917.83,2025-12-01,completed,Saraton,UK,917.83
ORD-07401,Lynne Chamberlain,daviesjanet@example.com,Speaker,3,13.19,2025-04-25,cancelled,Claytonburgh,UK,39.57
ORD-07402,Leanne White-Harris,jwalker@example.net,Mouse,4,751.8,2025-05-31,completed,Lake Arthur,UK,3007.2
ORD-07403,Jemma Taylor,zball@example.org,Charger,2,275.38,2025-11-02,pending,South Maryhaven,UK,550.76
ORD-07404,Toby Bond,geraldine18@example.com,Webcam,5,958.54,2025-06-06,completed,Debrabury,UK,4792.7
ORD-07405,Dr Andrea Baker,qsaunders@example.org,Phone,3,393.52,2026-01-15,completed,Edwardsview,UK,1180.56
ORD-07406,Max Wall,rhunt@example.com,Monitor,2,318.91,2025-11-23,completed,Stevensonview,UK,637.82
ORD-07407,Mr Charles Smith,dalemiddleton@example.com,Headphones,5,693.84,2025-11-15,completed,Port Iaintown,UK,3469.2000000000003
ORD-07408,Mr Cameron Smith,charlesdavies@example.org,Headphones,4,523.06,2025-06-11,pending,Chloeland,UK,2092.24
ORD-07409,Dennis Finch-Hunter,sara82@example.org,Charger,1,31.71,2025-06-24,cancelled,Jakeburgh,UK,31.71
ORD-07410,Marcus Singh-Parker,gharris@example.net,Keyboard,2,841.89,2026-02-15,completed,North Christinechester,UK,1683.78
ORD-07411,Sam Shaw,michellecooper@example.com,Monitor,4,377.26,2025-08-29,completed,Maxside,UK,1509.04
ORD-07412,Denise White,bryandawson@example.net,Charger,5,627.99,2025-11-29,completed,New Benshire,UK,3139.95
ORD-07413,Gerald Richards-Davies,bevanjacob@example.com,Phone,5,999.0,2025-12-17,pending,South Garyview,UK,4995.0
ORD-07414,Chloe Kay-Hunter,zoe34@example.net,Charger,4,576.92,2025-12-16,completed,Macdonaldfort,UK,2307.68
ORD-07415,Jenna Stevens,diane89@example.com,Keyboard,4,352.36,2026-01-10,completed,Conwaytown,UK,1409.44
ORD-07416,Dr Barry Briggs,greenshaun@example.org,Keyboard,4,197.51,2025-10-08,completed,New Maria,UK,790.04
ORD-07417,Andrea Booth,jeanwhitehead@example.org,Webcam,1,953.39,2025-08-11,completed,Port Sallymouth,UK,953.39
ORD-07418,Dr Louis Phillips,lindseylambert@example.com,Monitor,2,252.88,2025-12-23,pending,North Joshuaburgh,UK,505.76
ORD-07419,Jordan Akhtar,bsmith@example.net,Monitor,2,191.77,2025-11-22,completed,Port Guyside,UK,383.54
ORD-07420,Olivia Webb,zgill@example.org,Tablet,1,464.86,2026-01-03,completed,New Douglashaven,UK,464.86
ORD-07421,Dr Kayleigh Hale,tom28@example.org,Phone,2,654.69,2026-03-10,completed,Lake Peterside,UK,1309.38
ORD-07422,Charlotte May,rharper@example.net,Webcam,3,869.45,2026-02-09,pending,North Pamelaborough,UK,2608.3500000000004
ORD-07423,Dr Annette Warner,foxlynne@example.com,Mouse,2,306.44,2026-03-21,completed,Fordside,UK,612.88
ORD-07424,Henry Dunn-Davies,huntdorothy@example.com,Mouse,4,440.74,2025-06-07,completed,Port Laurenside,UK,1762.96
ORD-07425,Dr Clifford Green,lyndaodonnell@example.net,Keyboard,3,177.66,2026-02-07,completed,New Brett,UK,532.98
ORD-07426,Barbara Brown,zsheppard@example.com,Laptop,4,946.74,2026-02-27,cancelled,Jodiechester,UK,3786.96
ORD-07427,Eleanor Moore-Long,philip36@example.org,Webcam,2,973.31,2025-07-04,completed,Georgemouth,UK,1946.62
ORD-07428,Debra Law,lyndataylor@example.com,Tablet,1,742.53,2026-01-28,completed,South Angelatown,UK,742.53
ORD-07429,Leslie Harvey,lynn44@example.net,Phone,3,225.0,2026-03-16,completed,Frankton,UK,675.0
ORD-07430,Ms Fiona Burns,samhopkins@example.com,Monitor,1,723.48,2025-09-28,pending,Fosterbury,UK,723.48
ORD-07431,Christopher Evans,kingstanley@example.net,Headphones,5,887.22,2025-06-13,completed,South Garryport,UK,4436.1
ORD-07432,Callum Nicholls,jeffrey53@example.net,Webcam,4,552.62,2025-11-01,completed,North Samtown,UK,2210.48
ORD-07433,Mr Adam Burgess,janice35@example.org,Monitor,3,72.72,2026-02-08,pending,Banksbury,UK,218.16
ORD-07434,Stephanie John,davieshannah@example.com,Headphones,1,872.25,2026-02-24,completed,East Graemeborough,UK,872.25
ORD-07435,Mary Turner,elaw@example.com,Tablet,4,741.72,2025-05-22,cancelled,Mitchelltown,UK,2966.88
ORD-07436,Jade Edwards,cameron52@example.org,Webcam,2,304.18,2025-07-19,cancelled,Rosieport,UK,608.36
ORD-07437,Conor Brennan,jean65@example.net,Keyboard,5,356.65,2026-03-22,completed,Matthewside,UK,1783.25
ORD-07438,Ian Johnson-Campbell,readlindsey@example.com,Phone,1,362.73,2025-06-07,completed,Abbieberg,UK,362.73
ORD-07439,Mr Ryan Gregory,harriet46@example.com,Keyboard,5,434.39,2026-04-06,completed,New Charlene,UK,2171.95
ORD-07440,Bernard Ferguson-Thomas,tonyharris@example.net,Charger,5,913.23,2026-04-09,completed,Lake Duncan,UK,4566.15
ORD-07441,Martin Roberts,jessicanicholls@example.net,Charger,2,271.98,2025-10-25,completed,New Abdulside,UK,543.96
ORD-07442,Dr Stephen Clarke,wshaw@example.net,Webcam,1,130.94,2025-09-08,completed,Terrytown,UK,130.94
ORD-07443,Mr Jack Cross,rosemarybarber@example.net,Charger,3,790.1,2025-08-10,completed,Pricestad,UK,2370.3
ORD-07444,Dr James Jones,kathleengill@example.org,Speaker,1,531.71,2025-11-07,completed,East Marian,UK,531.71
ORD-07445,Carole Hopkins,lloydaimee@example.net,Headphones,2,214.11,2025-12-05,cancelled,Murraystad,UK,428.22
ORD-07446,Billy Kerr,kgiles@example.net,Laptop,4,409.58,2025-11-11,pending,Lake Harry,UK,1638.32
ORD-07447,Molly Webb-Hutchinson,steven09@example.com,Charger,5,651.1,2025-07-27,completed,Lake Lindsey,UK,3255.5
ORD-07448,June Ferguson-Vincent,lewisfiona@example.org,Laptop,2,389.08,2025-11-28,refunded,Johnsonhaven,UK,778.16
ORD-07449,Danny Duffy-Kay,camerondaly@example.net,Webcam,2,451.47,2026-02-17,refunded,Port Sarahside,UK,902.94
ORD-07450,Alan Perry,vdavies@example.org,Phone,1,214.68,2026-01-22,pending,West Georgiaborough,UK,214.68
ORD-07451,Ashleigh Wallis,mpayne@example.org,Charger,3,722.17,2025-11-07,completed,New Rachael,UK,2166.5099999999998
ORD-07452,Mr Joel Lewis,ngray@example.com,Phone,1,662.23,2025-06-20,completed,Hayleytown,UK,662.23
ORD-07453,Damian Oliver,greentoby@example.net,Headphones,3,707.47,2025-10-19,cancelled,North Donnabury,UK,2122.41
ORD-07454,Dr Judith Phillips,xharrison@example.net,Mouse,3,404.38,2025-09-03,completed,Smithfurt,UK,1213.1399999999999
ORD-07455,Vanessa Foster,bsimpson@example.org,Speaker,2,333.0,2025-08-13,completed,Lindseymouth,UK,666.0
ORD-07456,Danielle O'Neill,taylorfrederick@example.com,Laptop,2,531.37,2025-08-20,completed,Lyndaside,UK,1062.74
ORD-07457,Miss Sarah Patel,millersharon@example.net,Monitor,3,279.27,2026-02-01,completed,Harveybury,UK,837.81
ORD-07458,Angela Clarke,xtaylor@example.net,Monitor,5,230.84,2025-07-10,completed,West Joshbury,UK,1154.2
ORD-07459,Stacey Daly,grahamchristopher@example.com,Laptop,3,96.33,2025-05-23,completed,Lewischester,UK,288.99
ORD-07460,Mrs Stephanie Webster,roywatts@example.org,Phone,2,621.63,2025-11-04,completed,South Connor,UK,1243.26
ORD-07461,Donna Johnson,victorchamberlain@example.org,Tablet,4,71.3,2025-05-30,completed,East Tina,UK,285.2
ORD-07462,Samantha Hunter,gcole@example.net,Charger,3,438.35,2026-01-26,completed,South Gerald,UK,1315.0500000000002
ORD-07463,Owen Marsh,goddardrosie@example.net,Tablet,3,717.76,2025-09-24,refunded,Fisherborough,UK,2153.2799999999997
ORD-07464,Frank Long,jason70@example.net,Laptop,1,875.31,2026-03-18,pending,East Kerryport,UK,875.31
ORD-07465,Jason Doherty-Patel,wardhazel@example.com,Keyboard,5,721.82,2025-06-06,refunded,Martynport,UK,3609.1000000000004
ORD-07466,Dr Philip Dixon,frederick06@example.net,Mouse,3,870.61,2025-12-04,completed,East Marcfurt,UK,2611.83
ORD-07467,Kelly Griffin-Smith,jason73@example.com,Speaker,1,769.39,2025-11-12,completed,Port Marcushaven,UK,769.39
ORD-07468,Nicole Clarke,maurice12@example.net,Charger,2,220.15,2025-08-10,completed,Lake Daniel,UK,440.3
ORD-07469,Darren Daniels-Faulkner,lee54@example.org,Monitor,4,249.16,2025-12-03,completed,Rowefort,UK,996.64
ORD-07470,Barbara White,gillolivia@example.com,Phone,2,796.74,2025-08-06,completed,South Leah,UK,1593.48
ORD-07471,Paige Young,cameronbradley@example.com,Webcam,4,871.91,2026-02-15,pending,Heathbury,UK,3487.64
ORD-07472,Neil Clark-Hill,kpage@example.org,Monitor,1,309.68,2026-01-07,completed,Lisafort,UK,309.68
ORD-07473,Dennis Bolton,ahmedsean@example.org,Speaker,5,690.16,2025-07-26,completed,Port Gail,UK,3450.7999999999997
ORD-07474,James Baker,dannysaunders@example.org,Laptop,1,768.0,2025-08-04,completed,Kirstyville,UK,768.0
ORD-07475,Alice Pugh,wilsonjayne@example.org,Charger,4,776.86,2025-06-08,refunded,South Robert,UK,3107.44
ORD-07476,Cheryl Sharpe,alan81@example.org,Speaker,4,542.93,2025-12-03,pending,East Victoria,UK,2171.72
ORD-07477,Mr Stanley Thorpe,evansmartin@example.org,Monitor,5,763.83,2026-04-05,completed,East Frankmouth,UK,3819.15
ORD-07478,Miss Katie Lewis,justin81@example.org,Tablet,5,196.25,2025-05-30,completed,West Kim,UK,981.25
ORD-07479,Elliott Watson,damiensmith@example.net,Headphones,3,700.68,2025-12-21,completed,New Declan,UK,2102.04
ORD-07480,Ashleigh Hope,annabirch@example.net,Laptop,5,920.38,2026-02-28,completed,West Phillipburgh,UK,4601.9
ORD-07481,Dr Clare Begum,bryan75@example.org,Charger,2,260.11,2025-09-22,cancelled,West Leighview,UK,520.22
ORD-07482,Robert O'Sullivan,adrian07@example.org,Webcam,1,439.84,2025-08-04,completed,New Malcolm,UK,439.84
ORD-07483,Elliot Martin,megannorris@example.com,Charger,2,318.26,2025-07-18,cancelled,South Paigeberg,UK,636.52
ORD-07484,Mrs Deborah Taylor,webbpaul@example.net,Webcam,4,438.84,2025-08-13,completed,Kirbyfort,UK,1755.36
ORD-07485,Tracy Martin-Potter,dianetaylor@example.net,Tablet,5,462.84,2025-10-20,completed,South Reecemouth,UK,2314.2
ORD-07486,Rhys Roberts,arthurdyer@example.net,Webcam,1,279.27,2025-10-25,completed,East Conorbury,UK,279.27
ORD-07487,Gary Smith-Wilson,cwoods@example.net,Headphones,4,58.57,2025-08-07,completed,West Lynda,UK,234.28
ORD-07488,Dr Terence Robinson,jonesholly@example.com,Laptop,4,28.24,2026-03-07,cancelled,Lake Liam,UK,112.96
ORD-07489,Geraldine Moore,dshaw@example.net,Monitor,4,216.72,2025-09-11,pending,Collinsview,UK,866.88
ORD-07490,Francesca Sullivan,kyle69@example.org,Headphones,4,466.19,2025-10-05,completed,Edwardsside,UK,1864.76
ORD-07491,Sian White-Booth,woodwendy@example.net,Headphones,5,776.06,2025-12-20,refunded,North Bernard,UK,3880.2999999999997
ORD-07492,Lucy Hewitt,uhobbs@example.org,Headphones,3,437.82,2025-07-15,completed,East Kimberleyside,UK,1313.46
ORD-07493,Bryan Turner-Connor,byrnealexander@example.com,Speaker,5,652.45,2026-01-30,completed,North Deborah,UK,3262.25
ORD-07494,Clare Bartlett,leonardanderson@example.net,Headphones,3,411.25,2025-08-05,completed,New Timothy,UK,1233.75
ORD-07495,Dr Claire Hussain,sambradley@example.com,Tablet,2,137.14,2025-08-03,completed,South Maria,UK,274.28
ORD-07496,Danielle Patel-Price,christian46@example.com,Speaker,3,366.99,2025-07-19,completed,Port Olivia,UK,1100.97
ORD-07497,Roger Scott,julie90@example.net,Laptop,3,60.69,2025-05-05,cancelled,Jasonberg,UK,182.07
ORD-07498,Lawrence Collier,katy04@example.org,Speaker,4,820.2,2025-07-07,completed,Janestad,UK,3280.8
ORD-07499,Gillian Phillips-Peters,diane35@example.net,Mouse,5,169.06,2025-06-18,cancelled,Port Andrea,UK,845.3
ORD-07500,William Peters,mariaosborne@example.net,Monitor,3,959.48,2025-10-15,completed,East Reece,UK,2878.44
ORD-07501,Paul Webb-James,jenniferbruce@example.org,Phone,3,348.98,2026-01-25,completed,Singhfurt,UK,1046.94
ORD-07502,Patrick Harris,annaparkinson@example.org,Monitor,2,597.2,2026-02-13,completed,New Sharonborough,UK,1194.4
ORD-07503,Carol Ward,garry92@example.org,Tablet,4,116.94,2025-09-15,completed,East Chelsea,UK,467.76
ORD-07504,Dr Stephanie Jackson,qthomas@example.org,Speaker,5,546.66,2025-10-06,cancelled,New Amberbury,UK,2733.2999999999997
